folder,image,image_path,pedestrian_pixels,risk_level
DAVID-sim/m1596437/Labels/Video_007,v007_0307.png,DAVID-sim/m1596437/Labels/Video_007/v007_0307.png,1496,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0059.png,DAVID-sim/m1596437/Labels/Video_007/v007_0059.png,1434,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0108.png,DAVID-sim/m1596437/Labels/Video_007/v007_0108.png,797,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0283.png,DAVID-sim/m1596437/Labels/Video_007/v007_0283.png,2452,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0345.png,DAVID-sim/m1596437/Labels/Video_007/v007_0345.png,6126,High
DAVID-sim/m1596437/Labels/Video_007,v007_0368.png,DAVID-sim/m1596437/Labels/Video_007/v007_0368.png,1262,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0182.png,DAVID-sim/m1596437/Labels/Video_007/v007_0182.png,1313,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0195.png,DAVID-sim/m1596437/Labels/Video_007/v007_0195.png,1344,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0272.png,DAVID-sim/m1596437/Labels/Video_007/v007_0272.png,2074,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0000.png,DAVID-sim/m1596437/Labels/Video_007/v007_0000.png,778,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0150.png,DAVID-sim/m1596437/Labels/Video_007/v007_0150.png,1306,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0198.png,DAVID-sim/m1596437/Labels/Video_007/v007_0198.png,1261,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0413.png,DAVID-sim/m1596437/Labels/Video_007/v007_0413.png,1034,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0057.png,DAVID-sim/m1596437/Labels/Video_007/v007_0057.png,1495,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0064.png,DAVID-sim/m1596437/Labels/Video_007/v007_0064.png,1169,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0327.png,DAVID-sim/m1596437/Labels/Video_007/v007_0327.png,1909,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0131.png,DAVID-sim/m1596437/Labels/Video_007/v007_0131.png,1548,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0402.png,DAVID-sim/m1596437/Labels/Video_007/v007_0402.png,945,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0067.png,DAVID-sim/m1596437/Labels/Video_007/v007_0067.png,1132,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0091.png,DAVID-sim/m1596437/Labels/Video_007/v007_0091.png,751,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0333.png,DAVID-sim/m1596437/Labels/Video_007/v007_0333.png,2152,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0049.png,DAVID-sim/m1596437/Labels/Video_007/v007_0049.png,1355,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0389.png,DAVID-sim/m1596437/Labels/Video_007/v007_0389.png,1807,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0015.png,DAVID-sim/m1596437/Labels/Video_007/v007_0015.png,771,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0336.png,DAVID-sim/m1596437/Labels/Video_007/v007_0336.png,2530,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0146.png,DAVID-sim/m1596437/Labels/Video_007/v007_0146.png,1359,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0248.png,DAVID-sim/m1596437/Labels/Video_007/v007_0248.png,1241,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0335.png,DAVID-sim/m1596437/Labels/Video_007/v007_0335.png,2459,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0329.png,DAVID-sim/m1596437/Labels/Video_007/v007_0329.png,1929,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0216.png,DAVID-sim/m1596437/Labels/Video_007/v007_0216.png,1640,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0047.png,DAVID-sim/m1596437/Labels/Video_007/v007_0047.png,1426,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0427.png,DAVID-sim/m1596437/Labels/Video_007/v007_0427.png,1024,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0339.png,DAVID-sim/m1596437/Labels/Video_007/v007_0339.png,2917,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0053.png,DAVID-sim/m1596437/Labels/Video_007/v007_0053.png,1370,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0242.png,DAVID-sim/m1596437/Labels/Video_007/v007_0242.png,2364,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0077.png,DAVID-sim/m1596437/Labels/Video_007/v007_0077.png,939,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0192.png,DAVID-sim/m1596437/Labels/Video_007/v007_0192.png,1244,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0093.png,DAVID-sim/m1596437/Labels/Video_007/v007_0093.png,767,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0068.png,DAVID-sim/m1596437/Labels/Video_007/v007_0068.png,1077,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0156.png,DAVID-sim/m1596437/Labels/Video_007/v007_0156.png,1269,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0184.png,DAVID-sim/m1596437/Labels/Video_007/v007_0184.png,1278,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0157.png,DAVID-sim/m1596437/Labels/Video_007/v007_0157.png,1242,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0226.png,DAVID-sim/m1596437/Labels/Video_007/v007_0226.png,1951,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0125.png,DAVID-sim/m1596437/Labels/Video_007/v007_0125.png,1608,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0123.png,DAVID-sim/m1596437/Labels/Video_007/v007_0123.png,1618,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0099.png,DAVID-sim/m1596437/Labels/Video_007/v007_0099.png,818,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0220.png,DAVID-sim/m1596437/Labels/Video_007/v007_0220.png,1848,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0201.png,DAVID-sim/m1596437/Labels/Video_007/v007_0201.png,1441,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0296.png,DAVID-sim/m1596437/Labels/Video_007/v007_0296.png,1453,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0387.png,DAVID-sim/m1596437/Labels/Video_007/v007_0387.png,1767,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0235.png,DAVID-sim/m1596437/Labels/Video_007/v007_0235.png,2232,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0302.png,DAVID-sim/m1596437/Labels/Video_007/v007_0302.png,1467,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0116.png,DAVID-sim/m1596437/Labels/Video_007/v007_0116.png,1624,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0343.png,DAVID-sim/m1596437/Labels/Video_007/v007_0343.png,4402,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0286.png,DAVID-sim/m1596437/Labels/Video_007/v007_0286.png,1804,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0439.png,DAVID-sim/m1596437/Labels/Video_007/v007_0439.png,457,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0102.png,DAVID-sim/m1596437/Labels/Video_007/v007_0102.png,822,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0362.png,DAVID-sim/m1596437/Labels/Video_007/v007_0362.png,1085,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0140.png,DAVID-sim/m1596437/Labels/Video_007/v007_0140.png,1452,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0435.png,DAVID-sim/m1596437/Labels/Video_007/v007_0435.png,484,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0419.png,DAVID-sim/m1596437/Labels/Video_007/v007_0419.png,906,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0294.png,DAVID-sim/m1596437/Labels/Video_007/v007_0294.png,1449,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0404.png,DAVID-sim/m1596437/Labels/Video_007/v007_0404.png,975,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0236.png,DAVID-sim/m1596437/Labels/Video_007/v007_0236.png,2242,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0019.png,DAVID-sim/m1596437/Labels/Video_007/v007_0019.png,763,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0405.png,DAVID-sim/m1596437/Labels/Video_007/v007_0405.png,999,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0287.png,DAVID-sim/m1596437/Labels/Video_007/v007_0287.png,1463,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0234.png,DAVID-sim/m1596437/Labels/Video_007/v007_0234.png,2206,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0020.png,DAVID-sim/m1596437/Labels/Video_007/v007_0020.png,726,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0325.png,DAVID-sim/m1596437/Labels/Video_007/v007_0325.png,1830,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0276.png,DAVID-sim/m1596437/Labels/Video_007/v007_0276.png,2018,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0373.png,DAVID-sim/m1596437/Labels/Video_007/v007_0373.png,1348,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0152.png,DAVID-sim/m1596437/Labels/Video_007/v007_0152.png,1277,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0311.png,DAVID-sim/m1596437/Labels/Video_007/v007_0311.png,1427,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0370.png,DAVID-sim/m1596437/Labels/Video_007/v007_0370.png,1319,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0348.png,DAVID-sim/m1596437/Labels/Video_007/v007_0348.png,1224,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0366.png,DAVID-sim/m1596437/Labels/Video_007/v007_0366.png,1228,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0050.png,DAVID-sim/m1596437/Labels/Video_007/v007_0050.png,1355,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0432.png,DAVID-sim/m1596437/Labels/Video_007/v007_0432.png,918,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0189.png,DAVID-sim/m1596437/Labels/Video_007/v007_0189.png,1318,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0162.png,DAVID-sim/m1596437/Labels/Video_007/v007_0162.png,1190,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0127.png,DAVID-sim/m1596437/Labels/Video_007/v007_0127.png,1532,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0005.png,DAVID-sim/m1596437/Labels/Video_007/v007_0005.png,797,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0069.png,DAVID-sim/m1596437/Labels/Video_007/v007_0069.png,1071,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0315.png,DAVID-sim/m1596437/Labels/Video_007/v007_0315.png,1465,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0022.png,DAVID-sim/m1596437/Labels/Video_007/v007_0022.png,801,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0197.png,DAVID-sim/m1596437/Labels/Video_007/v007_0197.png,1320,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0129.png,DAVID-sim/m1596437/Labels/Video_007/v007_0129.png,1562,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0115.png,DAVID-sim/m1596437/Labels/Video_007/v007_0115.png,1627,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0106.png,DAVID-sim/m1596437/Labels/Video_007/v007_0106.png,794,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0259.png,DAVID-sim/m1596437/Labels/Video_007/v007_0259.png,1768,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0330.png,DAVID-sim/m1596437/Labels/Video_007/v007_0330.png,1959,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0371.png,DAVID-sim/m1596437/Labels/Video_007/v007_0371.png,1271,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0176.png,DAVID-sim/m1596437/Labels/Video_007/v007_0176.png,1211,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0292.png,DAVID-sim/m1596437/Labels/Video_007/v007_0292.png,1428,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0401.png,DAVID-sim/m1596437/Labels/Video_007/v007_0401.png,960,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0268.png,DAVID-sim/m1596437/Labels/Video_007/v007_0268.png,1962,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0008.png,DAVID-sim/m1596437/Labels/Video_007/v007_0008.png,802,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0321.png,DAVID-sim/m1596437/Labels/Video_007/v007_0321.png,1653,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0426.png,DAVID-sim/m1596437/Labels/Video_007/v007_0426.png,1044,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0246.png,DAVID-sim/m1596437/Labels/Video_007/v007_0246.png,1394,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0215.png,DAVID-sim/m1596437/Labels/Video_007/v007_0215.png,1615,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0045.png,DAVID-sim/m1596437/Labels/Video_007/v007_0045.png,1294,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0165.png,DAVID-sim/m1596437/Labels/Video_007/v007_0165.png,1156,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0383.png,DAVID-sim/m1596437/Labels/Video_007/v007_0383.png,1678,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0110.png,DAVID-sim/m1596437/Labels/Video_007/v007_0110.png,781,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0262.png,DAVID-sim/m1596437/Labels/Video_007/v007_0262.png,1827,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0409.png,DAVID-sim/m1596437/Labels/Video_007/v007_0409.png,980,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0149.png,DAVID-sim/m1596437/Labels/Video_007/v007_0149.png,1230,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0072.png,DAVID-sim/m1596437/Labels/Video_007/v007_0072.png,1061,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0063.png,DAVID-sim/m1596437/Labels/Video_007/v007_0063.png,1251,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0011.png,DAVID-sim/m1596437/Labels/Video_007/v007_0011.png,769,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0209.png,DAVID-sim/m1596437/Labels/Video_007/v007_0209.png,1500,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0414.png,DAVID-sim/m1596437/Labels/Video_007/v007_0414.png,909,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0265.png,DAVID-sim/m1596437/Labels/Video_007/v007_0265.png,1916,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0430.png,DAVID-sim/m1596437/Labels/Video_007/v007_0430.png,1035,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0437.png,DAVID-sim/m1596437/Labels/Video_007/v007_0437.png,481,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0230.png,DAVID-sim/m1596437/Labels/Video_007/v007_0230.png,1982,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0014.png,DAVID-sim/m1596437/Labels/Video_007/v007_0014.png,802,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0083.png,DAVID-sim/m1596437/Labels/Video_007/v007_0083.png,895,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0281.png,DAVID-sim/m1596437/Labels/Video_007/v007_0281.png,2317,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0431.png,DAVID-sim/m1596437/Labels/Video_007/v007_0431.png,1023,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0147.png,DAVID-sim/m1596437/Labels/Video_007/v007_0147.png,1339,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0191.png,DAVID-sim/m1596437/Labels/Video_007/v007_0191.png,1281,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0232.png,DAVID-sim/m1596437/Labels/Video_007/v007_0232.png,2064,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0007.png,DAVID-sim/m1596437/Labels/Video_007/v007_0007.png,807,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0275.png,DAVID-sim/m1596437/Labels/Video_007/v007_0275.png,1990,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0075.png,DAVID-sim/m1596437/Labels/Video_007/v007_0075.png,969,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0298.png,DAVID-sim/m1596437/Labels/Video_007/v007_0298.png,1454,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0358.png,DAVID-sim/m1596437/Labels/Video_007/v007_0358.png,1104,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0376.png,DAVID-sim/m1596437/Labels/Video_007/v007_0376.png,1381,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0092.png,DAVID-sim/m1596437/Labels/Video_007/v007_0092.png,763,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0421.png,DAVID-sim/m1596437/Labels/Video_007/v007_0421.png,937,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0002.png,DAVID-sim/m1596437/Labels/Video_007/v007_0002.png,786,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0424.png,DAVID-sim/m1596437/Labels/Video_007/v007_0424.png,943,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0258.png,DAVID-sim/m1596437/Labels/Video_007/v007_0258.png,1692,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0352.png,DAVID-sim/m1596437/Labels/Video_007/v007_0352.png,1003,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0257.png,DAVID-sim/m1596437/Labels/Video_007/v007_0257.png,1546,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0260.png,DAVID-sim/m1596437/Labels/Video_007/v007_0260.png,1822,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0418.png,DAVID-sim/m1596437/Labels/Video_007/v007_0418.png,888,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0120.png,DAVID-sim/m1596437/Labels/Video_007/v007_0120.png,1566,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0252.png,DAVID-sim/m1596437/Labels/Video_007/v007_0252.png,1294,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0369.png,DAVID-sim/m1596437/Labels/Video_007/v007_0369.png,1296,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0023.png,DAVID-sim/m1596437/Labels/Video_007/v007_0023.png,747,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0163.png,DAVID-sim/m1596437/Labels/Video_007/v007_0163.png,1132,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0433.png,DAVID-sim/m1596437/Labels/Video_007/v007_0433.png,670,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0010.png,DAVID-sim/m1596437/Labels/Video_007/v007_0010.png,780,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0297.png,DAVID-sim/m1596437/Labels/Video_007/v007_0297.png,1481,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0056.png,DAVID-sim/m1596437/Labels/Video_007/v007_0056.png,1366,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0397.png,DAVID-sim/m1596437/Labels/Video_007/v007_0397.png,1577,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0031.png,DAVID-sim/m1596437/Labels/Video_007/v007_0031.png,697,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0025.png,DAVID-sim/m1596437/Labels/Video_007/v007_0025.png,777,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0033.png,DAVID-sim/m1596437/Labels/Video_007/v007_0033.png,686,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0199.png,DAVID-sim/m1596437/Labels/Video_007/v007_0199.png,1334,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0210.png,DAVID-sim/m1596437/Labels/Video_007/v007_0210.png,1543,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0212.png,DAVID-sim/m1596437/Labels/Video_007/v007_0212.png,1559,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0420.png,DAVID-sim/m1596437/Labels/Video_007/v007_0420.png,919,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0186.png,DAVID-sim/m1596437/Labels/Video_007/v007_0186.png,1324,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0342.png,DAVID-sim/m1596437/Labels/Video_007/v007_0342.png,3851,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0267.png,DAVID-sim/m1596437/Labels/Video_007/v007_0267.png,1933,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0100.png,DAVID-sim/m1596437/Labels/Video_007/v007_0100.png,843,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0109.png,DAVID-sim/m1596437/Labels/Video_007/v007_0109.png,780,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0324.png,DAVID-sim/m1596437/Labels/Video_007/v007_0324.png,1744,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0279.png,DAVID-sim/m1596437/Labels/Video_007/v007_0279.png,2248,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0168.png,DAVID-sim/m1596437/Labels/Video_007/v007_0168.png,1184,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0346.png,DAVID-sim/m1596437/Labels/Video_007/v007_0346.png,7707,High
DAVID-sim/m1596437/Labels/Video_007,v007_0133.png,DAVID-sim/m1596437/Labels/Video_007/v007_0133.png,1478,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0386.png,DAVID-sim/m1596437/Labels/Video_007/v007_0386.png,1744,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0098.png,DAVID-sim/m1596437/Labels/Video_007/v007_0098.png,746,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0200.png,DAVID-sim/m1596437/Labels/Video_007/v007_0200.png,1407,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0087.png,DAVID-sim/m1596437/Labels/Video_007/v007_0087.png,825,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0048.png,DAVID-sim/m1596437/Labels/Video_007/v007_0048.png,1411,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0217.png,DAVID-sim/m1596437/Labels/Video_007/v007_0217.png,1622,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0273.png,DAVID-sim/m1596437/Labels/Video_007/v007_0273.png,2097,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0238.png,DAVID-sim/m1596437/Labels/Video_007/v007_0238.png,2224,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0255.png,DAVID-sim/m1596437/Labels/Video_007/v007_0255.png,1459,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0128.png,DAVID-sim/m1596437/Labels/Video_007/v007_0128.png,1541,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0323.png,DAVID-sim/m1596437/Labels/Video_007/v007_0323.png,1636,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0141.png,DAVID-sim/m1596437/Labels/Video_007/v007_0141.png,1469,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0126.png,DAVID-sim/m1596437/Labels/Video_007/v007_0126.png,1566,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0254.png,DAVID-sim/m1596437/Labels/Video_007/v007_0254.png,1426,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0338.png,DAVID-sim/m1596437/Labels/Video_007/v007_0338.png,2862,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0228.png,DAVID-sim/m1596437/Labels/Video_007/v007_0228.png,1971,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0225.png,DAVID-sim/m1596437/Labels/Video_007/v007_0225.png,1892,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0104.png,DAVID-sim/m1596437/Labels/Video_007/v007_0104.png,813,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0408.png,DAVID-sim/m1596437/Labels/Video_007/v007_0408.png,969,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0349.png,DAVID-sim/m1596437/Labels/Video_007/v007_0349.png,998,Low
DAVID-sim/m1596437/Labels/Video_007,v007_0164.png,DAVID-sim/m1596437/Labels/Video_007/v007_0164.png,1166,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0208.png,DAVID-sim/m1596437/Labels/Video_007/v007_0208.png,1398,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0356.png,DAVID-sim/m1596437/Labels/Video_007/v007_0356.png,1047,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0062.png,DAVID-sim/m1596437/Labels/Video_007/v007_0062.png,1259,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0264.png,DAVID-sim/m1596437/Labels/Video_007/v007_0264.png,1862,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0285.png,DAVID-sim/m1596437/Labels/Video_007/v007_0285.png,2278,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0233.png,DAVID-sim/m1596437/Labels/Video_007/v007_0233.png,2073,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0134.png,DAVID-sim/m1596437/Labels/Video_007/v007_0134.png,1500,Medium
DAVID-sim/m1596437/Labels/Video_007,v007_0061.png,DAVID-sim/m1596437/Labels/Video_007/v007_0061.png,1292,Medium
